,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
0,0.07888609486420013,0.012054418951568597,0.7547844055914459,0.009334283307394388,0.048166114774114775,0.0038591835748792275,0.092915498936397,0.7547844055914459,S_bredanensis_KFOLD_5
1,0.03972692815399958,0.40589982304913014,0.00531369922665913,0.08632228373316705,0.12298765496428776,0.10601937277495765,0.23373023809779866,0.40589982304913014,S_attenuata_KFOLD_5
2,0.1774245935898479,0.08427101334227638,0.023854644178569705,0.26918178825502664,0.24603228917736555,0.06890711550887382,0.13032855594804005,0.26918178825502664,S_clymene_KFOLD_5
3,0.2944106155319498,0.18389789195580147,0.026665659085768578,0.11227419119849535,0.16015886355804704,0.07302347808524887,0.14956930058468895,0.2944106155319498,Delphinus_KFOLD_5
4,0.05079858997184863,0.022111016352161342,0.5817485353748119,0.07723798297437624,0.035579145329901585,0.030077252314908397,0.20244747768199206,0.5817485353748119,S_bredanensis_KFOLD_5
5,0.5633072758958905,0.024016184003187748,0.016976742239080026,0.0471139007062482,0.0603251384952976,0.25123157431958776,0.037029184340708225,0.5633072758958905,Delphinus_KFOLD_5
6,0.20792023286766076,0.09701190086196827,0.04944503857597606,0.07252723041080045,0.2996023630261119,0.11967911152340945,0.1538141227340732,0.2996023630261119,S_frontalis_KFOLD_5
7,0.08171126412438906,0.13799928986651117,0.09177971943822158,0.05614303836727563,0.46214642273058465,0.04306381661744996,0.127156448855568,0.46214642273058465,S_frontalis_KFOLD_5
8,0.14925084643159847,0.12867264153051577,0.03594610934685827,0.19201158603189747,0.17083929700678147,0.04304430687689897,0.2802352127754496,0.2802352127754496,T_truncatus_KFOLD_5
9,0.06657797375280393,0.15066811815427167,0.012903173093044604,0.20093601257568744,0.12720865091746414,0.20505851916865736,0.23664755233807097,0.23664755233807097,T_truncatus_KFOLD_5
10,0.08792692848991081,0.15659483898285181,0.0065552419242586755,0.18914096784884338,0.11782729783825512,0.21661101913637312,0.22534370577950708,0.22534370577950708,T_truncatus_KFOLD_5
11,0.09861976689991944,0.07033370733947918,0.027529795897896135,0.04171435030154377,0.6220481087537774,0.03721295257472894,0.10254131823265515,0.6220481087537774,S_frontalis_KFOLD_5
12,0.1058530205982482,0.07759716583558365,0.04002756476206195,0.060446074646681405,0.5322546340285057,0.055070911468913374,0.12875062866000575,0.5322546340285057,S_frontalis_KFOLD_5
13,0.07471085710348072,0.06159941818057031,0.022899073380874584,0.05653767181977977,0.662630205113033,0.021765885643681808,0.09985688875857976,0.662630205113033,S_frontalis_KFOLD_5
14,0.14229860356541596,0.09266582034671075,0.02445955630924505,0.21949859957656565,0.33880437020608245,0.03528990498105953,0.14698314501492066,0.33880437020608245,S_frontalis_KFOLD_5
15,0.15057947224173598,0.38512690657817605,0.04777977977181286,0.025137558095125245,0.15263537398609223,0.05593341799375762,0.18280749133330002,0.38512690657817605,S_attenuata_KFOLD_5
16,0.10256954049467595,0.10056063939900688,0.08752812470591013,0.06383780053844074,0.42626049932169635,0.090088102596445,0.12915529294382502,0.42626049932169635,S_frontalis_KFOLD_5
17,0.06643040000891756,0.3099425572503216,0.019552666658534827,0.016001011839414183,0.4014305958141183,0.05239714729754872,0.13424562113114497,0.4014305958141183,S_frontalis_KFOLD_5
18,0.01816750722961249,0.009378978748496818,0.9042336134062102,0.003973633879164313,0.006348908424908426,0.0038180404941727656,0.05407931781743498,0.9042336134062102,S_bredanensis_KFOLD_5
19,0.10841626251812067,0.18143280036880477,0.016004869214489188,0.12576076467126462,0.3881327069335837,0.05184103916920344,0.12841155712453367,0.3881327069335837,S_frontalis_KFOLD_5
20,0.18944779087458827,0.16390610115821894,0.026971171388647804,0.19990154216956477,0.23729594785931138,0.052815925545214346,0.12966152100445455,0.23729594785931138,S_frontalis_KFOLD_5
21,0.07811790347219237,0.009128649855537815,0.8016400908155257,0.017493757665182217,0.04316280515798956,0.0057214231681922655,0.04473536986538009,0.8016400908155257,S_bredanensis_KFOLD_5
22,0.18011458468996228,0.1066525567905711,0.10383895338358336,0.09058243727090758,0.09849240923685301,0.045087938882227216,0.37523111974589546,0.37523111974589546,T_truncatus_KFOLD_5
23,0.17916976703948917,0.08371869270965143,0.3895282313237604,0.040784749638826244,0.10830294216399809,0.0582750748396484,0.1402205422846263,0.3895282313237604,S_bredanensis_KFOLD_5
24,0.175165248495404,0.08030003284603741,0.1395323862389604,0.054509842040392206,0.3306909524887555,0.06646184308154937,0.15333969480890114,0.3306909524887555,S_frontalis_KFOLD_5
25,0.2845410877319082,0.16176472865625607,0.05591351051197376,0.01813225154273568,0.29750171507759504,0.08886355468130501,0.09328315179822622,0.29750171507759504,S_frontalis_KFOLD_5
